book_id,isbn13,isbn,authors,original_publication_year,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count
1365,9780618084750,618084746,Carson McCullers,1940.0,The Heart is a Lonely Hunter,3.97,1669,4615,15067,26918,26743,67643
1366,,,Rick Yancey,2014.0,"The Infinite Sea (The 5th Wave, #2)",3.94,1026,4653,20427,37169,27776,78314
1367,9780441627400,441627404,T.H. White,1958.0,The Once and Future King (The Once and Future King #1-4),4.08,1380,3726,15249,29310,33264,76911
1368,9780552152980,552152978,Terry Pratchett,1992.0,"Small Gods (Discworld, #13)",4.27,310,1670,12118,28674,38754,72588
1369,9780385323060,385323069,Christopher Paul Curtis,1999.0,"Bud, Not Buddy",3.89,1872,5221,17604,25451,25272,73000
1370,9780618477940,618477942,Alison Bechdel,2006.0,Fun Home: A Family Tragicomic,4.12,1782,3527,12990,29660,35035,48305
1371,9780061353240,006135323X,Dan Ariely,2007.0,Predictably Irrational: The Hidden Forces That Shape Our Decisions,4.1,820,2378,11522,27465,25808,61496
1372,9789770931550,,أحمد مراد,2012.0,الفيل الأزرق,3.8,2780,4687,11444,16996,18433,53187
1373,9780007148980,7148984,Lynne Reid Banks,1980.0,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",3.89,1461,4629,21436,28771,26119,77046
1374,9780765325950,765325950,"Robert Jordan, Brandon Sanderson",2012.0,"A Memory of Light (Wheel of Time, #14)",4.5,635,1293,5973,19274,48566,68410
1375,9781419701760,1419701762,Jesse Andrews,2012.0,Me and Earl and the Dying Girl,3.58,4497,10268,26506,31103,21137,82270
1376,9780810984910,810984911,Jeff Kinney,2010.0,"The Ugly Truth (Diary of a Wimpy Kid, #5)",4.16,1450,3520,12626,19330,35608,68701
1377,9780312990220,312990227,Janet Evanovich,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",4.34,641,1359,8614,17894,35186,63691
1378,9780060839790,60839783,Simon Winchester,1998.0,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",3.84,2012,4388,18659,29538,21311,71411
1379,9780446696630,446696633,"James Patterson, Andrew Gross",2002.0,"2nd Chance (Women's Murder Club, #2)",4.01,391,2580,17641,29784,24904,68834
1380,9780141014080,141014083,Art Spiegelman,1986.0,"The Complete Maus (Maus, #1-2)",4.53,329,981,6162,23266,53585,76785
1381,9780142001810,142001805,Jasper Fforde,2001.0,"The Eyre Affair (Thursday Next, #1)",3.92,2396,5923,20322,34636,31354,85683
1382,9780345373950,345373944,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",1989.0,Anne Rice's The Vampire Lestat: A Graphic Novel,4.17,661,1946,11282,20032,27982,61842
1383,9780747571770,747571775,"Louis Sachar, Adam McCauley",1978.0,Sideways Stories from Wayside School (Wayside School #1),4.14,1258,3088,14298,24342,35041,74121
1384,9781573221120,1573221112,"Dalai Lama XIV, Howard C. Cutler",1998.0,The Art of Happiness,4.14,895,2240,11259,22402,27619,61498
1385,9781400065680,1400065674,David Mitchell,2014.0,The Bone Clocks,3.81,2353,4849,14146,25148,18714,53151
1386,9780385333140,385333137,Anna Quindlen,1998.0,Black and Blue,3.86,792,3688,18693,27754,18746,67753
1387,9780062003940,62003933,"L.J. Smith, Kevin Williamson, Julie Plec",2010.0,"Origins (The Vampire Diaries: Stefan's Diaries, #1)",4.1,2206,3884,10829,12969,31000,59715
1388,9780385339680,385339682,John Grisham,2004.0,The Last Juror,3.85,606,3118,19000,26907,17324,63114
1389,9781400032820,1400032814,Chuck Palahniuk,2003.0,Diary,3.6,1633,6299,19618,21016,12803,58428
1390,9780312985350,312985347,Janet Evanovich,2005.0,"Eleven on Top (Stephanie Plum, #11)",4.15,274,1975,17144,34202,35258,84363
1391,9780439554010,439554004,"Cornelia Funke, Anthea Bell",2005.0,"Inkspell (Inkworld, #2)",3.91,1682,5597,21565,32140,29324,82291
1392,9780743236010,743236017,Chuck Klosterman,2003.0,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3.75,1756,4741,14755,21605,15010,56548
1393,9780316926350,316926345,Evelyn Waugh,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,3.99,1543,4150,15441,27191,27921,69087
1394,9780451461410,451461401,Jim Butcher,2007.0,"White Night (The Dresden Files, #9)",4.41,109,558,7558,30249,41965,73534
1395,9780062306810,62306812,Jessie Burton,2014.0,The Miniaturist,3.58,2490,7022,22942,26801,13683,56344
1396,9780786915740,786915749,"Margaret Weis, Tracy Hickman",1984.0,"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)",4.03,2258,3971,15654,26532,32441,76219
1397,9780786849570,786849568,Eoin Colfer,2006.0,"The Lost Colony (Artemis Fowl, #5)",4.01,2469,4725,22169,38160,40493,103844
1398,9781416951180,1416951172,Scott Westerfeld,2006.0,"Extras (Uglies, #4)",3.59,3389,10946,27336,27149,21960,85873
1399,9780399244550,399244557,John Flanagan,2005.0,"The Burning Bridge (Ranger's Apprentice, #2)",4.28,629,1847,11085,26331,39127,74156
1400,9780670025600,670025593,Deborah Harkness,2014.0,"The Book of Life (All Souls Trilogy, #3)",4.15,865,3154,13131,27271,33781,63027
1401,9781585421470,1585421464,Julia Cameron,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,3.89,4362,4667,12282,19762,27056,66049
1402,9780670844880,067084487X,"Jon Scieszka, Lane Smith",1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,4.2,1304,3111,13104,22685,38924,78487
1403,9780061147950,61147958,Joe Hill,2009.0,Horns,3.92,1490,3986,16998,31102,23029,66287
1404,9780679456730,679456724,Robert K. Massie,2011.0,Catherine the Great: Portrait of a Woman,3.91,3282,3485,13328,25533,24133,66591
1405,9780385528770,385528779,Margaret Atwood,2009.0,"The Year of the Flood  (MaddAddam, #2)",4.05,743,2970,14154,33112,26180,68597
1406,9780312364120,312364121,Kristin Hannah,2009.0,Winter Garden,4.13,863,2603,12545,28571,30133,66577
1407,9780385339650,385339658,John Grisham,2003.0,The King of Torts,3.67,1244,5632,21215,22824,14419,61835
1408,9780316067590,316067598,"Marcus Luttrell, Patrick Robinson",2006.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,4.34,752,1742,6835,17239,32492,46551
1409,9788129113730,,Chetan Bhagat,2008.0,The 3 Mistakes of My Life,2.97,5980,12683,19012,11196,5923,53331
1410,9781579126280,1579126278,Agatha Christie,1926.0,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",4.2,366,2006,14337,31542,36289,71354
1411,9780060837560,006083756X,Richard Wright,1940.0,Native Son,3.96,1828,3920,14032,25876,24378,66194
1412,9780316033660,316033650,Brent Weeks,2008.0,"Shadow's Edge (Night Angel, #2)",4.27,434,1701,9473,25851,33188,66390
1413,9781907411050,1907411054,Veronica Rossi,2011.0,"Under the Never Sky (Under the Never Sky, #1)",4.01,2732,4772,17161,34217,35431,74029
1414,9780446696520,044669651X,Nicholas Sparks,2003.0,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",3.8,1397,5007,19130,22451,19640,62840
1415,9780307887890,307887898,Eric Ries,2011.0,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,4.04,2814,4154,15708,31854,36127,86284
1416,9781595143180,1595143181,Richelle Mead,2012.0,"The Golden Lily (Bloodlines, #2)",4.36,688,1779,10687,29356,49277,86929
1417,9780743290110,743290119,Lauren Weisberger,2008.0,Chasing Harry Winston,3.32,3964,10309,23393,17306,10927,63342
1418,9780345335460,345335457,David Eddings,1983.0,"Magician's Gambit (The Belgariad, #3)",4.13,635,2441,13588,26335,29821,69616
1419,9780785136200,785136207,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",2009.0,The Stand: Captain Trips,4.43,747,1162,5837,14861,35367,57279
1420,9780671728690,671728687,William L. Shirer,1960.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,4.15,1201,2344,11463,23137,29859,64391
1421,9781594481930,1594481938,Nick Hornby,2005.0,A Long Way Down,3.41,2135,8570,25521,22277,9173,59843
1422,9780439706410,439706408,"Jeff Smith, Steve Hamaker",1993.0,"Out from Boneville (Bone, #1)",4.16,1652,2967,10427,16827,31203,62330
1423,9780340640140,340640146,Stephen King,1995.0,Rose Madder,3.66,2065,8052,23483,22705,19946,70921
1424,9780515142240,515142247,Lee Child,1998.0,"Die Trying (Jack Reacher, #2)",4.0,428,2354,15935,32853,22094,62128
1425,9780316123520,316123528,"Kami Garcia, Margaret Stohl, Paz Pruneda",2011.0,"Beautiful Chaos (Caster Chronicles, #3)",3.95,1505,4994,18812,27022,29159,69709
1426,9780060878060,60878061,Jodi Picoult,1999.0,Keeping Faith,3.79,1023,4612,19883,26392,17348,62405
1427,9780061147940,61147931,Joe Hill,2007.0,Heart-Shaped Box,3.82,1652,5086,18820,28529,20496,65005
1428,9781419702240,1419702238,Jeff Kinney,2010.0,"Cabin Fever (Diary of a Wimpy Kid, #6)",4.21,1409,3029,10671,17456,35433,63347
1429,9780316033660,316033669,Brent Weeks,2008.0,"Beyond the Shadows (Night Angel, #3)",4.29,509,1891,9044,23347,34148,64961
1430,9781416543010,1416543007,Lauren Weisberger,2005.0,Everyone Worth Knowing,3.39,2679,9025,22634,17978,10564,59932
1431,9781862301380,1862301387,Brian Jacques,1986.0,"Redwall (Redwall, #1)",4.11,1120,2911,15209,29384,33140,73918
1432,9780140447580,140447571,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",1848.0,The Communist Manifesto,3.51,3561,8413,22295,20537,15271,56464
1433,9781501132930,1501132938,Ruth Ware,2016.0,The Woman in Cabin 10,3.67,2029,8795,33879,43732,21386,90541
1434,9780553213290,553213296,James Fenimore Cooper,1826.0,The Last of the Mohicans (The Leatherstocking Tales #2),3.69,3038,6975,19690,24157,20052,67632
1435,9780679736370,679736379,William Styron,1979.0,Sophie's Choice,4.18,1244,2666,10630,23727,32810,66923
1436,9780440241910,044024191X,Sophie Kinsella,2004.0,"Shopaholic and Sister (Shopaholic, #4)",3.64,1277,6964,25200,23997,16302,69007
1437,9780373210140,373210132,Julie Kagawa,2010.0,The Iron Daughter,4.13,1505,4105,17023,31360,42806,93340
1438,9781576737330,1576737330,Bruce H. Wilkinson,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,3.92,2961,4213,11797,14888,24197,57468
1439,9780812983610,812983602,Karen Thompson Walker,2012.0,The Age of Miracles,3.64,1574,6625,22105,27557,13932,61296
1440,9780786868730,786868724,Mitch Albom,2009.0,Have a Little Faith: a True Story,4.16,641,2021,10903,22733,26798,60002
1441,9781400043460,1400043468,"Julia Child, Alex Prud'Homme",2006.0,My Life in France,4.16,706,1872,10703,26938,27358,63100
1442,9781922182100,1922182109,Graeme Simsion,2014.0,"The Rosie Effect (Don Tillman, #2)",3.56,1191,6636,25126,25659,11235,27308
1443,97893806587,9380658797,Amish Tripathi,2011.0,The Secret of the Nagas (Shiva Trilogy #2),3.98,586,2413,11661,23263,17131,50158
1444,9780061177580,006117758X,Charles Bukowski,1982.0,Ham on Rye,4.16,641,1897,9576,24523,25106,54140
1445,9780375825450,375825444,Wendelin Van Draanen,2001.0,Flipped,3.94,1175,4843,19570,28606,27512,79264
1446,9780974320620,974320625,"Travis Bradberry, Jean Greaves, Patrick Lencioni",2003.0,Emotional Intelligence 2.0,3.81,2234,3927,13314,17439,17468,53384
1447,9780670035380,670035386,Robert McCloskey,1941.0,Make Way for Ducklings,4.21,1398,2784,11683,19309,36931,70704
1448,9780765354940,765354942,"Douglas Preston, Lincoln Child",1995.0,"Relic (Pendergast, #1)",4.01,993,3349,15578,27328,26095,68011
1449,9780380727510,380727501,Bill Bryson,1995.0,Notes from a Small Island,3.91,1073,3717,17241,29024,21366,66947
1450,9780451461900,451461894,Jim Butcher,2008.0,"Small Favor (The Dresden Files, #10)",4.43,69,419,6473,28646,40646,70029
1451,9781607060760,1607060760,Robert Kirkman,2009.0,"The Walking Dead, Compendium 1",4.43,849,1260,5314,15352,35837,57764
1452,9781599900740,1599900734,Shannon Hale,2005.0,"Princess Academy (Princess Academy, #1)",4.01,1062,3781,18451,34060,30371,82470
1453,9780553496640,553496646,"Nicola Yoon, David Yoon",2015.0,"Everything, Everything",4.11,2262,6555,25928,53989,61673,132552
1454,9780486282220,486282228,George Bernard Shaw,1912.0,Pygmalion,3.9,895,4044,19262,29217,22185,70079
1455,9780062124260,62124269,Barbara Kingsolver,2012.0,Flight Behavior,3.75,1681,5240,16765,25871,16036,57078
1456,9781590388980,1590388984,Brandon Mull,2008.0,"Grip of the Shadow Plague (Fablehaven, #3)",4.26,1353,1859,8785,21812,33850,65638
1457,9780140298480,140298479,Helen Fielding,1999.0,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",3.53,1959,9506,28844,25992,15298,73093
1458,9780679763970,067976397X,Louis de Bernières,1994.0,Corelli's Mandolin,3.95,1734,4029,13185,23679,22969,57583
1459,9780446698470,446698466,Nicholas Sparks,2004.0,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",3.81,1492,5098,17959,22090,19978,62219
1460,9780767903870,767903862,Bill Bryson,2000.0,In a Sunburned Country,4.05,607,2214,12998,28184,22665,58688
1461,9780192123090,192123092,Arthur Conan Doyle,1894.0,The Memoirs of Sherlock Holmes,4.32,398,1005,8433,23292,32856,56918
1462,9780812992790,812992792,Adam Johnson,2012.0,The Orphan Master's Son,4.06,1671,3341,9883,23007,25504,52765
1463,9780345300780,345300785,David Eddings,1984.0,"Enchanters' End Game (The Belgariad, #5)",4.17,677,2478,12604,25188,32085,69134
1464,9780375714830,375714839,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",2003.0,The Complete Persepolis,4.36,357,1218,7821,28809,39069,71353
1465,9780449213440,449213447,Chaim Potok,1967.0,The Chosen,4.03,1283,3459,13824,27376,27128,70701
1466,9780451171350,451171357,"Irving Stone, שמואל שניצר",1958.0,The Agony and the Ecstasy,4.09,1741,2564,10707,21180,26924,61256
1467,9780385528700,385528701,"Carlos Ruiz Zafón, Lucia Graves",2008.0,"The Angel's Game (The Cemetery of Forgotten Books, #2)",3.86,1125,5123,18613,28668,21405,46225
1468,9780786891080,786891084,Cecelia Ahern,2004.0,"Love, Rosie",3.95,1563,4973,17380,26705,27937,55236
1469,9780064441550,64441555,"Peggy Parish, Fritz Siebel",1963.0,Amelia Bedelia  (Amelia Bedelia #1),4.15,1342,3136,13872,19635,34899,72329
1470,,,Jodi Ellen Malpas,2012.0,"This Man (This Man, #1)",4.13,3397,4706,12138,22363,42509,79461
1471,9780765326260,765326264,W. Bruce Cameron,2010.0,"A Dog's Purpose (A Dog's Purpose, #1)",4.35,675,1742,8856,23625,40619,65091
1472,9781595148030,1595148035,Sabaa Tahir,2015.0,"An Ember in the Ashes (An Ember in the Ashes, #1)",4.32,1316,2448,10085,31685,49448,45492
1473,9780451222720,451222725,J.R. Ward,2008.0,"Lover Enshrined (Black Dagger Brotherhood, #6)",4.12,1130,4648,17757,27856,42014,87432
1474,9780062110830,62110837,Helene Wecker,2013.0,"The Golem and the Jinni (The Golem and the Jinni, #1)",4.1,1155,2588,11315,28881,26926,59650
1475,9789953267200,,"أحلام مستغانمي, Ahlam Mosteghanemi",2012.0,الأسود يليق بك,3.72,3323,5535,11642,13878,17877,42958
1476,9780064410140,64410137,"Lemony Snicket, Brett Helquist",2003.0,"The Slippery Slope (A Series of Unfortunate Events, #10)",4.0,926,3956,19412,29849,30110,81362
1477,9780143037610,143037617,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",1853.0,Bleak House,4.0,1999,4506,14750,25011,29428,67433
1478,9780064431440,64431436,Esphyr Slobodkina,1938.0,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",4.12,1058,3562,14486,20187,33897,72504
1479,9780441012690,044101268X,Jim Butcher,2004.0,"Furies of Calderon (Codex Alera, #1)",4.12,1209,2914,12182,27550,30682,70269
1480,9780689878560,689878559,Tamora Pierce,1983.0,"Alanna: The First Adventure (Song of the Lioness, #1)",4.27,1053,2308,13154,29563,45410,85699
1481,9780224085620,224085611,Audrey Niffenegger,2009.0,Her Fearful Symmetry,3.23,4845,13797,28144,22691,9639,63737
1482,9781439199350,1439199353,Anita Diamant,2014.0,The Boston Girl,3.79,841,3333,16733,26479,13222,51603
1483,9780451225860,451225856,J.R. Ward,2009.0,"Lover Avenged (Black Dagger Brotherhood, #7)",4.38,498,1841,10764,28245,51166,84650
1484,9780553288210,553288202,Dan Simmons,1990.0,"The Fall of Hyperion (Hyperion Cantos, #2)",4.18,675,2454,10805,25016,29861,63235
1485,9780446698870,446698873,James Ellroy,1987.0,"The Black Dahlia (L.A. Quartet, #1)",3.75,1999,4999,17641,23340,17425,61412
1486,9780688120500,688120490,"Lewis Carroll, John Tenniel, Peter Glassman",1871.0,"Through the Looking-Glass, and What Alice Found There",4.06,1030,3785,16105,25471,31275,63050
1487,9780743246990,743246985,Jung Chang,1991.0,Wild Swans: Three Daughters of China,4.23,921,1940,9406,23802,31479,60193
1488,9780394800200,394800206,P.D. Eastman,1961.0,"Go, Dog. Go!",4.08,1373,4030,13995,16365,31349,66360
1489,9780060885400,60885408,"Laura Ingalls Wilder, Garth Williams",1937.0,"On the Banks of Plum Creek  (Little House, #4)",4.19,834,2109,14330,27057,36051,74666
1490,9781501100130,1501100130,Stephen King,2015.0,"Finders Keepers (Bill Hodges Trilogy, #2)",4.03,372,1857,12964,30192,19897,36541
1491,9780061558240,61558230,"Guillermo del Toro, Chuck Hogan",2009.0,"The Strain (The Strain Trilogy, #1)",3.77,1771,5200,17428,25548,17859,58631
1492,9780316184140,316184136,"Emily Dickinson, Thomas H. Johnson",1890.0,The Complete Poems of Emily Dickinson,4.21,1141,2161,9616,19058,30173,60278
1493,9780060935470,60935472,Fred Gipson,1956.0,"Old Yeller (Old Yeller, #1)",4.06,1289,3193,14512,23807,29260,69815
1494,9781416553650,1416553649,Steve Martin,2007.0,Born Standing Up: A Comic's Life,3.87,1515,3216,15539,25317,18306,60869
1495,9780060899200,60899190,Frank Warren,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),4.01,2911,3039,10287,17389,25753,58841
1496,9780007119550,7119550,George R.R. Martin,2000.0,"A Storm of Swords: Blood and Gold (A Song of Ice and Fire, #3: Part 2 of 2)",4.56,275,572,4041,17151,42134,54977
1497,9780152047380,152047379,"Mary Norton, Beth Krush, Joe Krush",1952.0,"The Borrowers (The Borrowers, #1)",4.02,923,3165,17625,26927,28436,74820
1498,9780340818670,340818670,Stephen King,1999.0,Hearts in Atlantis,3.8,1268,5421,19496,24725,19976,65063
1499,9780345544960,345544951,Jodi Picoult,2016.0,Small Great Things,4.35,1035,2060,9633,33373,51303,73745
1500,9780375718950,037571894X,"Haruki Murakami, Alfred Birnbaum",1982.0,"A Wild Sheep Chase (The Rat, #3)",3.94,561,2882,14590,27275,18141,55262
1501,9780743246070,743246071,Philippa Gregory,2003.0,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",3.83,859,4137,21150,29517,19180,69504
1502,9780316133980,316133973,Laini Taylor,2012.0,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",4.21,1604,3200,13879,34953,45395,85746
1503,9781842430350,1842430351,Tom Robbins,1984.0,Jitterbug Perfume,4.24,687,1888,7929,17887,26905,48277
1504,9780399244580,399244573,John Flanagan,2006.0,"The Battle for Skandia (Ranger's Apprentice, #4)",4.32,594,1365,8641,21627,34441,60959
1505,9781423157370,1423157370,Alexandra Bracken,2012.0,"The Darkest Minds (The Darkest Minds, #1)",4.26,1380,3193,11844,28768,45587,83886
1506,9780060832810,60832819,"Paulo Coelho, Margaret Jull Costa",2005.0,The Zahir,3.56,2677,6561,16568,16990,13251,50921
1507,9781416560620,1416560610,Norman Vincent Peale,1952.0,The Power of Positive Thinking,4.08,1265,2426,10192,17315,23318,52704
1508,9781846558920,1846558913,Ruth Ware,2015.0,"In a Dark, Dark Wood",3.65,1904,6968,26321,32390,16588,67344
1509,9781844082930,1844082938,"Edith Wharton, Nina Bawden",1905.0,The House of Mirth,3.94,1731,3912,14142,24545,23384,60611
1510,9780345501330,345501330,"Hiro Mashima, William Flanagan",2006.0,"Fairy Tail, Vol. 1 (Fairy Tail, #1)",4.4,1092,2055,7476,14494,41177,65477
