book_id,title,author,isbn13,cover_path
2911,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,9.78051513388e+12,"book_covers\2911_Narcissus in Chains (Anita Blake, Vampire Hunter, .jpg"
2914,Special Topics in Calamity Physics,Marisha Pessl,9.78067003777e+12,
2918,What She Left Behind,Ellen Marie Wiseman,9.78075827846e+12,
2915,Bird Box,Josh Malerman,9.78006225965e+12,
2917,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan,9.78061877347e+12,
2916,"Partials (Partials Sequence, #1)",Dan Wells,9.78006207104e+12,"book_covers\2916_Partials (Partials Sequence, #1).jpg"
2919,"Wicked (Pretty Little Liars, #5)",Sara Shepard,9.78006156608e+12,
2922,"Batman, Volume 1: The Court of Owls",Scott Snyder,9.78140123541e+12,
2920,"Transfer of Power (Mitch Rapp, #3)",Vince Flynn,9.78141651635e+12,"book_covers\2920_Transfer of Power (Mitch Rapp, #3).jpg"
2921,Ariel,Sylvia Plath,9.78006093173e+12,book_covers\2921_Ariel.jpg
2925,Official Book Club Selection: A Memoir According to Kathy Griffin,Kathy Griffin,9.78034551851e+12,
2923,"Practical Demonkeeping (Pine Cove, #1)",Christopher Moore,9.78006073542e+12,"book_covers\2923_Practical Demonkeeping (Pine Cove, #1).jpg"
2931,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,9.78048627263e+12,
2924,"The Last Templar (Templar, #1)",Raymond Khoury,9.78045121995e+12,"book_covers\2924_The Last Templar (Templar, #1).jpg"
2926,The Book of Laughter and Forgetting,Milan Kundera,9.78006093214e+12,book_covers\2926_The Book of Laughter and Forgetting.jpg
2930,"The Outlaw Demon Wails (The Hollows, #6)",Kim Harrison,9.7800607887e+12,"book_covers\2930_The Outlaw Demon Wails (The Hollows, #6).jpg"
2929,"Wanted (Pretty Little Liars, #8)",Sara Shepard,9.78006156617e+12,"book_covers\2929_Wanted (Pretty Little Liars, #8).jpg"
2928,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,Sherry Argov,9.78158062757e+12,book_covers\2928_Why Men Love Bitches: From Doormat to Dreamgirl—A .jpg
2927,The Horse Whisperer,Nicholas Evans,9.78044022265e+12,book_covers\2927_The Horse Whisperer.jpg
2933,The Spectacular Now,Tim Tharp,9.7803758518e+12,book_covers\2933_The Spectacular Now.jpg
2932,"The Diviners (The Diviners, #1)",Libba Bray,9.78031612611e+12,"book_covers\2932_The Diviners (The Diviners, #1).jpg"
2934,The Art of Loving,Erich Fromm,9.78006112974e+12,book_covers\2934_The Art of Loving.jpg
2935,"Gregor and the Code of Claw (Underland Chronicles, #5)",Suzanne Collins,9.78043979143e+12,"book_covers\2935_Gregor and the Code of Claw (Underland Chronicles,.jpg"
2938,The Other Side of the Story,Marian Keyes,9.78006073149e+12,
2940,"An Echo in the Darkness (Mark of the Lion, #2)",Francine Rivers,9.78084231307e+12,
2937,A Game of You (The Sandman #5),Neil Gaiman,9.78156389093e+12,book_covers\2937_A Game of You (The Sandman #5).jpg
2939,Beach Music,Pat Conroy,9.78055338154e+12,book_covers\2939_Beach Music.jpg
2936,"Eric (Discworld, #9; Rincewind #4)",Terry Pratchett,9.78038082121e+12,"book_covers\2936_Eric (Discworld, #9; Rincewind #4).jpg"
2941,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson,,"book_covers\2941_The Kiss of Deception (The Remnant Chronicles, #1).jpg"
2943,The Weird Sisters,Eleanor Brown,9.78039915723e+12,
2944,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett,9.78041377116e+12,
2942,"Tai-Pan (Asian Saga, #2)",James Clavell,9.78044018462e+12,
2949,"Mine Till Midnight (The Hathaways, #1)",Lisa Kleypas,9.78031294981e+12,
2947,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",Margaret Weis,9.78193279678e+12,"book_covers\2947_Dragons of Winter Night (Dragonlance: Chronicles, .jpg"
2946,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,9.78006092043e+12,book_covers\2946_Flow: The Psychology of Optimal Experience.jpg
2948,Unbearable Lightness: A Story of Loss and Gain,Portia de Rossi,9.78143917781e+12,book_covers\2948_Unbearable Lightness: A Story of Loss and Gain.jpg
2951,Wolfsbane (Nightshade #2; Nightshade World #5),Andrea Cremer,9.78039925483e+12,
2950,All the President's Men,Carl Bernstein,9.78141652291e+12,book_covers\2950_All the President's Men.jpg
2945,The Leftovers,Tom Perrotta,9.78031235834e+12,book_covers\2945_The Leftovers.jpg
2953,Super Sad True Love Story,Gary Shteyngart,9.78140006641e+12,book_covers\2953_Super Sad True Love Story.jpg
2954,"The Blue Sword (Damar, #1)",Robin McKinley,9.78044106881e+12,"book_covers\2954_The Blue Sword (Damar, #1).jpg"
2955,"Lover at Last (Black Dagger Brotherhood, #11)",J.R. Ward,9.78045123936e+12,"book_covers\2955_Lover at Last (Black Dagger Brotherhood, #11).jpg"
2959,"Trickster's Queen (Daughter of the Lioness, #2)",Tamora Pierce,9.78037582878e+12,
2957,Surprised by Joy: The Shape of My Early Life,C.S. Lewis,9.78000628084e+12,
2952,The Mill on the Floss,George Eliot,9.78014143962e+12,book_covers\2952_The Mill on the Floss.jpg
2961,"Freak the Mighty (Freak The Mighty, #1)",Rodman Philbrick,9.78043928606e+12,
2958,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,9.78046502656e+12,"book_covers\2958_Gödel, Escher, Bach: An Eternal Golden Braid.jpg"
2956,Vampire Academy: The Ultimate Guide (Vampire Academy),Michelle Rowen,9.78159514452e+12,book_covers\2956_Vampire Academy: The Ultimate Guide (Vampire Acade.jpg
2962,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",Jennifer E. Smith,9.78031621282e+12,
2963,What's So Amazing About Grace?,Philip Yancey,9.78031024565e+12,
2960,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)",Robert Frost,9.78080500501e+12,"book_covers\2960_The Poetry of Robert Frost (Collected Poems, Compl.jpg"
2964,"Kill Shot (Mitch Rapp, #2)",Vince Flynn,9.7814165952e+12,
2966,"Hard Luck (Diary of a Wimpy Kid, #8)",Jeff Kinney,9.78141971133e+12,
2967,The Bookseller of Kabul,Åsne Seierstad,9.78031615942e+12,book_covers\2967_The Bookseller of Kabul.jpg
2969,The City & the City,China Miéville,9.78034549751e+12,
2968,"The Merchant of Death (Pendragon, #1)",D.J. MacHale,9.78074343732e+12,"book_covers\2968_The Merchant of Death (Pendragon, #1).jpg"
2965,"The Plains of Passage (Earth's Children, #4)",Jean M. Auel,9.78055338166e+12,"book_covers\2965_The Plains of Passage (Earth's Children, #4).jpg"
2970,"Fatal Voyage (Temperance Brennan, #4)",Kathy Reichs,9.78141651057e+12,
2971,"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,9.78044101703e+12,"book_covers\2971_Magic Strikes (Kate Daniels, #3).jpg"
2972,"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron,9.78147832231e+12,"book_covers\2972_My Favorite Mistake (My Favorite Mistake, #1).jpg"
2974,"Angel (Maximum Ride, #7)",James Patterson,9.78044654524e+12,"book_covers\2974_Angel (Maximum Ride, #7).jpg"
2973,Airport,Arthur Hailey,9.78042517608e+12,book_covers\2973_Airport.jpg
2976,"Ramona the Brave (Ramona, #3)",Beverly Cleary,9.78019275107e+12,
2975,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom,9.78079107169e+12,
2979,Just After Sunset,Stephen King,9.78141658409e+12,
2977,The Last Command,Timothy Zahn,9.78055356492e+12,book_covers\2977_The Last Command.jpg
2981,"Double Cross (Alex Cross, #13)",James Patterson,9.78031601506e+12,
2980,Sold,Patricia McCormick,9.78078685171e+12,
2978,The Emperor's Soul,Brandon Sanderson,9.78161696093e+12,book_covers\2978_The Emperor's Soul.jpg
2982,Eugene Onegin,Alexander Pushkin,9.780192839e+12,
2985,The View from Saturday,E.L. Konigsburg,9.78068986221e+12,
2984,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,9.78067006227e+12,
2983,"These Broken Stars (Starbound, #1)",Amie Kaufman,9.78142317103e+12,"book_covers\2983_These Broken Stars (Starbound, #1).jpg"
2986,"Hidden (House of Night, #10)",P.C. Cast,9.78031259443e+12,"book_covers\2986_Hidden (House of Night, #10).jpg"
2988,"The Secret of the Old Clock (Nancy Drew, #1)",Carolyn Keene,9.78155709155e+12,
2989,"Plum Island (John Corey, #1)",Nelson DeMille,9.78044667908e+12,"book_covers\2989_Plum Island (John Corey, #1).jpg"
2990,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",Hugh Lofting,9.78006077597e+12,
2991,Second Glance,Jodi Picoult,9.78074345451e+12,
2992,"Frog and Toad Together (Frog and Toad, #2)",Arnold Lobel,9.78069401298e+12,
2987,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,9.78142312133e+12,"book_covers\2987_Spell Bound (Hex Hall, #3).jpg"
2993,The Lottery,Shirley Jackson,9.78156312788e+12,book_covers\2993_The Lottery.jpg
2995,"The Alexandria Link (Cotton Malone, #2)",Steve Berry,9.78034548576e+12,
2994,"Big Stone Gap (Big Stone Gap, #1)",Adriana Trigiani,9.78034545921e+12,"book_covers\2994_Big Stone Gap (Big Stone Gap, #1).jpg"
2996,"The Gathering (Darkness Rising, #1)",Kelley Armstrong,9.78006179703e+12,"book_covers\2996_The Gathering (Darkness Rising, #1).jpg"
2998,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,9.78044101853e+12,
3001,"Kiss of Midnight (Midnight Breed,  #1)",Lara Adrian,9.78055358938e+12,
3000,"Jingo (Discworld, #21; City Watch, #4)",Terry Pratchett,9.78055215416e+12,"book_covers\3000_Jingo (Discworld, #21; City Watch, #4).jpg"
3002,Sons and Lovers,D.H. Lawrence,9.78037575373e+12,
3005,"The Hit (Will Robie, #2)",David Baldacci,9.78145552121e+12,
3003,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,9.78031235326e+12,book_covers\3003_A Woman of Substance (Emma Harte Saga #1).jpg
2997,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,9.7815951432e+12,"book_covers\2997_The Fiery Heart (Bloodlines, #4).jpg"
2999,The Japanese Lover,Isabel Allende,9.78150111697e+12,book_covers\2999_The Japanese Lover.jpg
3007,Peony in Love,Lisa See,9.78140006466e+12,
3006,"Count Zero (Sprawl, #2)",William Gibson,9.78044101368e+12,"book_covers\3006_Count Zero (Sprawl, #2).jpg"
3004,"Crash (Crash, #1)",Nicole  Williams,2.94001497963e+12,"book_covers\3004_Crash (Crash, #1).jpg"
3010,"The Ice Princess (Patrik Hedström, #1)",Camilla Läckberg,9.78160598093e+12,
3008,Twenty Boy Summer,Sarah Ockler,9.78031605159e+12,book_covers\3008_Twenty Boy Summer.jpg
3013,The Last Colony (Old Man's War #3),John Scalzi,9.78076531697e+12,
3011,Bookends,Jane Green,9.78076790781e+12,
3014,If You Take a Mouse to School,Laura Joffe Numeroff,9.78006028328e+12,
3017,"Beauty from Pain (Beauty, #1)",Georgia Cates,9.78148234874e+12,
3009,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,Robert T. Kiyosaki,9.78044667748e+12,book_covers\3009_Rich Dad's Cashflow Quadrant: Rich Dad's Guide to .jpg
3012,Maude,Donna Mabry,,book_covers\3012_Maude.jpg
3016,Last Chance Saloon,Marian Keyes,9.78006008624e+12,book_covers\3016_Last Chance Saloon.jpg
3019,"The Hero and the Crown (Damar, #2)",Robin McKinley,9.78044132809e+12,
3018,Where Are the Children?,Mary Higgins Clark,9.78141650777e+12,
3015,"Finding Cinderella (Hopeless, #2.5)",Colleen Hoover,9.78147677143e+12,"book_covers\3015_Finding Cinderella (Hopeless, #2.5).jpg"
3020,The Metamorphosis and Other Stories,Franz Kafka,9.7815930803e+12,book_covers\3020_The Metamorphosis and Other Stories.jpg
3021,The Space Between Us,Thrity Umrigar,9.78006079157e+12,
3022,Sir Gawain and the Green Knight ,Unknown,9.78045152819e+12,
3026,Strengths Finder 2.0,Tom Rath,9.78159562016e+12,
3024,Desert Solitaire,Edward Abbey,9.78034532649e+12,book_covers\3024_Desert Solitaire.jpg
3025,"Plum Lovin' (Stephanie Plum, #12.5)",Janet Evanovich,9.78031230634e+12,"book_covers\3025_Plum Lovin' (Stephanie Plum, #12.5).jpg"
3023,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,9.78014062133e+12,"book_covers\3023_Three Men in a Boat (Three Men, #1).jpg"
3031,"Everlasting (The Immortals, #6)",Alyson Noel,9.78142998193e+12,
3029,Rage of Angels,Sidney Sheldon,9.78000617874e+12,
3027,Another Roadside Attraction,Tom Robbins,9.78184243129e+12,book_covers\3027_Another Roadside Attraction.jpg
3028,Sarum: The Novel of England,Edward Rutherfurd,9.78051722354e+12,book_covers\3028_Sarum: The Novel of England.jpg
3032,"A Shade of Vampire (A Shade of Vampire, #1)",Bella Forrest,9.78148128076e+12,"book_covers\3032_A Shade of Vampire (A Shade of Vampire, #1).jpg"
3037,The Tell-Tale Heart,Edgar Allan Poe,9.78087191772e+12,
3033,The Right Stuff,Tom Wolfe,9.78055338135e+12,book_covers\3033_The Right Stuff.jpg
3035,"Vanish (Rizzoli & Isles, #5)",Tess Gerritsen,9.78034547698e+12,"book_covers\3035_Vanish (Rizzoli & Isles, #5).jpg"
3034,Cocktails for Three,Madeleine Wickham,9.78031235e+12,book_covers\3034_Cocktails for Three.jpg
3036,"Fluke: Or, I Know Why the Winged Whale Sings",Christopher Moore,9.78006056668e+12,"book_covers\3036_Fluke: Or, I Know Why the Winged Whale Sings.jpg"
3030,"Vampire Academy Box Set (Vampire Academy, #1-4)",Richelle Mead,9.78159514433e+12,"book_covers\3030_Vampire Academy Box Set (Vampire Academy, #1-4).jpg"
3038,Girl in Translation,Jean Kwok,9.78159448757e+12,book_covers\3038_Girl in Translation.jpg
3040,"Because of Low (Sea Breeze, #2)",Abbi Glines,,
3039,"Panic (Panic, #1)",Lauren Oliver,9.78006201456e+12,"book_covers\3039_Panic (Panic, #1).jpg"
3041,Leonardo's Notebooks,Leonardo da Vinci,9.78157912457e+12,book_covers\3041_Leonardo's Notebooks.jpg
3043,"Wayward (Wayward Pines, #2)",Blake Crouch,9.7814778087e+12,
3044,"Queste (Septimus Heap, #4)",Angie Sage,9.78006088208e+12,
3047,Fox in Socks,Dr. Seuss,9.78000715848e+12,
3042,Between Sisters,Kristin Hannah,9.78034545075e+12,book_covers\3042_Between Sisters.jpg
3045,Finding Audrey,Sophie Kinsella,9.78055353652e+12,book_covers\3045_Finding Audrey.jpg
3046,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,9.78091366869e+12,book_covers\3046_The Moosewood Cookbook: Recipes from Moosewood Res.jpg
3048,My Name is Red,Orhan Pamuk,9.78037570685e+12,
3050,"The Sixth Man (Sean King & Michelle Maxwell, #5)",David Baldacci,9.78044657311e+12,
3049,The Teachings of Don Juan: A Yaqui Way of Knowledge ,Carlos Castaneda,9.78067122742e+12,
3051,Stone Soup,Marcia Brown,9.78068987837e+12,
3052,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,9.78078683918e+12,
3053,"Top Secret Twenty-One (Stephanie Plum, #21)",Janet Evanovich,9.78034554292e+12,"book_covers\3053_Top Secret Twenty-One (Stephanie Plum, #21).jpg"
3055,Death: The High Cost of Living Collected,Neil Gaiman,9.78185286499e+12,
3060,Beyond the Grave (The 39 Clues #4),Jude Watson,9.78054506045e+12,
3054,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John   Williams,9.78075791084e+12,book_covers\3054_Harry Potter and the Chamber of Secrets: Sheet Mus.jpg
3057,"Destroy Me (Shatter Me, #1.5)",Tahereh Mafi,9.78006220819e+12,"book_covers\3057_Destroy Me (Shatter Me, #1.5).jpg"
3058,"Gone (Quincy & Rainie, #5)",Lisa Gardner,9.78055358807e+12,"book_covers\3058_Gone (Quincy & Rainie, #5).jpg"
3056,Christy,Catherine Marshall,9.78031024164e+12,book_covers\3056_Christy.jpg
3059,Mindset: The New Psychology of Success,Carol S. Dweck,9.78140006275e+12,
3061,The Problem of Pain,C.S. Lewis,9.78000628093e+12,
3063,"The Dark Is Rising (The Dark is Rising, #2)",Susan Cooper,9.78141694966e+12,
3066,"Four Blind Mice (Alex Cross, #8)",James Patterson,9.78074726692e+12,
3064,Purity,Jonathan Franzen,9.78037423921e+12,book_covers\3064_Purity.jpg
3062,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,9.78030012224e+12,"book_covers\3062_Nudge: Improving Decisions About Health, Wealth, a.jpg"
3067,True Colors,Kristin Hannah,9.78031236411e+12,
3069,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,9.78081297522e+12,
3070,"Labyrinth (Languedoc, #1)",Kate Mosse,9.78042521397e+12,
3065,The Door to December,Richard Paige,9.78045120542e+12,
3068,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,9.78038533424e+12,"book_covers\3068_Slapstick, or Lonesome No More!.jpg"
3074,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,9.78030770067e+12,
3072,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,9.78055356507e+12,
3071,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,9.78037570524e+12,book_covers\3071_Founding Brothers: The Revolutionary Generation.jpg
3073,"Saphirblau (Edelstein-Trilogie, #2)",Kerstin Gier,9.78340106348e+12,"book_covers\3073_Saphirblau (Edelstein-Trilogie, #2).jpg"
3075,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",Young Kim,9.78075952943e+12,
3077,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,9.78048622306e+12,book_covers\3077_The Rime of the Ancient Mariner.jpg
3076,The French Lieutenant's Woman,John Fowles,9.78009947833e+12,book_covers\3076_The French Lieutenant's Woman.jpg
3079,Tortilla Flat,John Steinbeck,9.7805824615e+12,
3084,"The People of Sparks (Book of Ember, #2)",Jeanne DuPrau,9.78037582826e+12,
3080,"King Solomon's Mines (Allan Quatermain, #1)",H. Rider Haggard,9.7808129663e+12,
3081,"Love Unrehearsed (Love, #2)",Tina Reber,,
3082,Brief Lives (The Sandman #7),Neil Gaiman,9.78156389137e+12,
3078,The Paper Bag Princess,Robert Munsch,9.78092023616e+12,book_covers\3078_The Paper Bag Princess.jpg
3083,"Nightfall (The Vampire Diaries: The Return, #1)",L.J. Smith,9.78006172077e+12,"book_covers\3083_Nightfall (The Vampire Diaries: The Return, #1).jpg"
3086,Fables and Reflections (The Sandman #6),Neil Gaiman,9.78156389107e+12,
3091,The Source,James A. Michener,9.78037576039e+12,
3085,Narcissus and Goldmund,Hermann Hesse,9.78037450684e+12,book_covers\3085_Narcissus and Goldmund.jpg
3089,"Eagle Strike (Alex Rider, #4)",Anthony Horowitz,9.78014240614e+12,
3090,Valley of the Dolls,Jacqueline Susann,9.78073941838e+12,
3088,Little Dorrit,Charles Dickens,9.78014143997e+12,
3092,You Shall Know Our Velocity!,Dave Eggers,9.78140003355e+12,book_covers\3092_You Shall Know Our Velocity!.jpg
3093,ثلاثية غرناطة,Radwa Ashour,,
3087,"The Bone Season (The Bone Season, #1)",Samantha Shannon,9.78162040139e+12,"book_covers\3087_The Bone Season (The Bone Season, #1).jpg"
3094,We're Going on a Bear Hunt,Michael Rosen,9.78068985349e+12,
3097,The Search,Nora Roberts,9.78039915657e+12,
3098,"Honeymoon (Honeymoon, #1)",James Patterson,9.78044661338e+12,
3096,"Guardians of the West (The Malloreon, #1)",David Eddings,9.78034535267e+12,
3095,"Vampire Academy Collection (Vampire Academy, #1-3)",Richelle Mead,9.78159514272e+12,"book_covers\3095_Vampire Academy Collection (Vampire Academy, #1-3).jpg"
3099,Pandora's Star,Peter F. Hamilton,9.78034546163e+12,
3100,How to Eat Fried Worms,Thomas Rockwell,9.78044042186e+12,
3101,The Raven and other poems,Edgar Allan Poe,9.78043922406e+12,book_covers\3101_The Raven and other poems.jpg
3102,The Weight of Silence,Heather Gudenkauf,9.7807783274e+12,book_covers\3102_The Weight of Silence.jpg
3104,Lincoln,David Herbert Donald,9.78068482536e+12,book_covers\3104_Lincoln.jpg
3103,Trigger Warning: Short Fictions and Disturbances,Neil Gaiman,9.78006233026e+12,book_covers\3103_Trigger Warning: Short Fictions and Disturbances.jpg
3105,"Magic Burns (Kate Daniels, #2)",Ilona Andrews,9.78044101583e+12,
3106,The Quiet American,Graham Greene,9.78014303902e+12,
3107,"The Proposition (The Proposition, #1)",Katie Ashley,9.78148011449e+12,
3108,"Cause of Death (Kay Scarpetta, #7)",Patricia Cornwell,9.78042521338e+12,"book_covers\3108_Cause of Death (Kay Scarpetta, #7).jpg"
3110,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",Akira Toriyama,9.78057507736e+12,"book_covers\3110_Dragon Ball, Vol. 1: The Monkey King (Dragon Ball,.jpg"
3112,"Private (Private, #1)",James Patterson,9.78031609616e+12,
3113,"Wicked Appetite (Lizzy & Diesel, #1)",Janet Evanovich,9.78031265291e+12,
3117,"The High Lord (Black Magician Trilogy, #3)",Trudi Canavan,9.78184149315e+12,
3109,Master and Commander,Patrick O'Brian,9.78039330705e+12,book_covers\3109_Master and Commander.jpg
